Date,Open,High,Low,Close,Volume
01/05/2018,85.61,85.7,85.36,85.69,180072
01/08/2018,85.75,85.86,85.4012,85.86,348384
01/09/2018,85.83,86.12,85.76,85.85,503462
01/10/2018,85.67,86.09,85.46,85.86,339946
01/11/2018,86.15,86.92,86.12,86.92,740931
01/12/2018,87.18,87.63,87.18,87.58,108332
01/16/2018,88.13,88.28,86.97,87.25,439247
01/17/2018,87.38,88.23,87.19,88.09,158789
01/18/2018,88.16,88.2,87.82,87.99,278063
01/19/2018,88.32,88.32,87.78,88.19,240227
01/22/2018,88.23,88.83,88.08,88.83,120190
01/23/2018,88.81,88.97,88.53,88.85,176269
01/24/2018,89,89.1,88.09,88.59,282203
01/25/2018,88.97,88.97,87.88,88.15,175862
01/26/2018,88.48,89.39,88.48,89.39,506114
01/29/2018,89.21,89.4,88.87,88.93,199701
01/30/2018,87.99,88.21,87.33,87.58,294889
01/31/2018,87.85,88.1,86.89,87.27,580691
02/01/2018,86.83,87.47,86.82,87.1,289942
02/02/2018,86.65,86.65,84.79,84.83,260011
02/05/2018,84.15,85.19,81.38,81.57,632356
02/06/2018,80.02,83.68,80.02,83.49,850855
02/07/2018,83.17,84.699,83.17,83.36,635832
02/08/2018,83.39,83.6,80.26,80.26,754628
02/09/2018,81.25,81.78,78.5,81.24,717571
02/12/2018,81.92,82.98,81.42,82.46,379264
02/13/2018,82.13,82.9,81.9,82.78,371863
02/14/2018,82.17,84.12,82.17,84.03,281148
02/15/2018,84.64,84.86,83.66,84.86,272394
02/16/2018,84.69,85.62,84.67,84.84,1266733
02/20/2018,84.4,84.85,83.86,84.16,270163
02/21/2018,84.21,85.09,83.61,83.65,242629
02/22/2018,84.11,84.61,83.56,83.76,506099
02/23/2018,84.35,85.14,84.15,85.14,132312
02/26/2018,85.6,86.3,85.31,86.24,200183
02/27/2018,86.35,86.745,85.27,85.27,458273
02/28/2018,85.77,85.81,84.38,84.39,191748
03/01/2018,84.33,84.94,82.56,83.24,1335020
03/02/2018,82.54,83.81,82.2,83.0679,489276
03/05/2018,83.12,84.761,83.12,84.54,147871
03/06/2018,84.94,85,84.34,84.85,131877
03/07/2018,84.14,84.73,83.83,84.62,192868
03/08/2018,85.02,85.02,84.29,84.8,299810
03/09/2018,85.22,86.21,85.17,86.21,277565
03/12/2018,86.41,86.5,86.01,86.22,820851
03/13/2018,86.72,87.05,85.75,85.98,153367
03/14/2018,86.27,86.49,85.2,85.38,143225
03/15/2018,85.49,85.71,84.98,85.16,80078
03/16/2018,85.22,85.899,85.22,85.55,250124
03/19/2018,85.28,85.39,83.85,84.46,147843
03/20/2018,84.77,84.89,84.43,84.59,106490
03/21/2018,84.6,85.27,84.44,84.44,184148
03/22/2018,83.32,83.57,81.95,82,306492
03/23/2018,82.24,82.27,79.93,79.98,637863
03/26/2018,81.35,82.4,80.52,82.34,735145
03/27/2018,82.73,82.83,80.47,80.99,463250
03/28/2018,81.09,81.73,80.58,80.87,613582
03/29/2018,81.39,82.48,81.21,82.02,243663
04/02/2018,81.65,81.93,79.17,80.17,696231
04/03/2018,80.49,81.48,80.12,81.36,897737
04/04/2018,80.12,82.5,80.11,82.33,328673
04/05/2018,82.86,83.1,82.485,82.81,177377
04/06/2018,82.15,82.66,80.46,81.07,1164330
04/09/2018,81.67,82.61,81.26,81.33,350680
04/10/2018,82.39,83.08,82.09,82.8,553126
04/11/2018,82.27,82.93,82.27,82.38,783348
04/12/2018,82.77,83.55,82.77,83.26,524635
04/13/2018,83.84,83.84,82.6,82.94,254580
04/16/2018,83.59,84.07,83.23,83.73,172484
04/17/2018,84.4,84.52,84.11,84.34,197669
04/18/2018,84.6,84.89,84.39,84.52,639372
04/19/2018,84.26,84.26,83.37,83.69,241087
04/20/2018,83.56,83.57,82.55,82.85,176687
04/23/2018,82.96,83.282,82.57,82.94,212087
04/24/2018,83.4,83.66,81.78,82.29,379835
04/25/2018,82.41,82.9,81.73,82.75,1061584
04/26/2018,82.95,83.3,82.58,83.1,222475
04/27/2018,83.16,83.34,82.82,83.08,190716
04/30/2018,83.23,83.65,82.34,82.34,137363
05/01/2018,82.23,82.38,81.52,82.38,418250
05/02/2018,82.4,82.65,81.79,81.92,265105
05/03/2018,81.67,81.67,80.41,81.44,548288
05/04/2018,81.23,82.72,80.96,82.49,165532
05/07/2018,82.77,82.87,82.34,82.52,279834
05/08/2018,82.54,82.7934,82.09,82.61,254384
05/09/2018,82.76,83.37,82.58,83.28,120660
05/10/2018,83.46,84.26,83.46,84.1,501567
05/11/2018,84.15,84.49,83.9378,84.35,116760
05/14/2018,84.69,84.91,84.47,84.58,163402
05/15/2018,84.25,84.42,84.02,84.33,273867
05/16/2018,84.46,85.2,84.46,85.05,178992
05/17/2018,84.85,85.44,84.78,85.05,625638
05/18/2018,84.96,84.96,84.4764,84.49,127933
05/21/2018,85.13,85.43,84.93,85.17,239263
05/22/2018,85.5,85.62,84.97,85.06,206905
05/23/2018,84.69,84.98,84.26,84.98,124490
05/24/2018,84.87,84.99,84.14,84.9,269904
05/25/2018,84.61,84.82,84.3701,84.59,271646
05/29/2018,84.07,84.3,83.19,83.58,301732
05/30/2018,83.98,84.66,83.96,84.5,184085
05/31/2018,84.56,84.59,83.7,83.97,296418
06/01/2018,84.53,85.0122,84.5,84.94,442808
06/04/2018,85.19,85.56,85.19,85.35,113681
06/05/2018,85.37,85.5949,85.21,85.52,139716
06/06/2018,85.69,86.24,85.4,86.24,535618
06/07/2018,86.48,86.66,86.06,86.42,355225
06/08/2018,86.27,86.57,86.05,86.55,184194
06/11/2018,86.6,86.98,86.57,86.75,192083
06/12/2018,86.98,86.98,86.45,86.69,764851
06/13/2018,86.86,86.86,86.32,86.35,210149
06/14/2018,86.7,86.7,86.21,86.32,262715
06/15/2018,85.95,86.28,85.45,86.19,261036
06/18/2018,85.72,85.99,85.42,85.92,149965
06/19/2018,85.08,85.49,84.68,85.44,655632
06/20/2018,85.75,85.79,85.32,85.58,207020
06/21/2018,85.59,85.59,84.8,84.97,148100
06/22/2018,85.49,85.54,84.93,84.95,105169
06/25/2018,84.47,84.53,83.17,83.74,371150
06/26/2018,83.49,83.65,83.07,83.39,424870
06/27/2018,83.58,84.11,82.72,82.74,323332
06/28/2018,82.47,83.03,82.01,82.82,296339
06/29/2018,83.18,83.53,82.56,82.61,188859
07/02/2018,82.17,82.79,81.97,82.79,547220
07/03/2018,83.13,83.1302,82.2799,82.34,79515
07/05/2018,82.96,83.0702,82.43,83.07,166210
07/06/2018,83.06,83.79,82.85,83.67,184167
07/09/2018,83.99,84.79,83.99,84.79,175138
07/10/2018,85.06,85.07,84.73,84.99,483476
07/11/2018,84.44,84.44,83.77,83.85,216555
07/12/2018,84.31,84.63,84.0235,84.51,520314
07/13/2018,84.5,84.719,84.35,84.49,188970
07/16/2018,84.46,84.57,84.21,84.42,114264
07/17/2018,84.27,84.76,84.2577,84.64,162266
07/18/2018,84.695,85,84.64,84.9,95516
07/19/2018,84.77,84.9,84.39,84.71,164986
07/20/2018,84.5,84.69,84.3,84.39,100639
07/23/2018,84.33,84.69,84.11,84.6,102274
07/24/2018,84.92,85.19,84.5299,84.7,149900
07/25/2018,84.45,85.13,84.088,85.08,244750
07/26/2018,85.09,85.67,85.07,85.37,165474
07/27/2018,85.14,85.46,84.6702,84.91,221202
07/30/2018,84.95,85.28,84.95,85.09,225933
07/31/2018,85.4,85.7247,85.29,85.43,550103
08/01/2018,85.62,85.879,85.1698,85.34,343759
08/02/2018,85.03,85.94,84.88,85.88,152813
08/03/2018,85.99,86.55,85.97,86.53,121333
08/06/2018,86.4,86.83,86.34,86.74,136903
08/07/2018,86.8,87.16,86.8,86.97,558900
08/08/2018,86.97,87.13,86.76,87,152034
08/09/2018,87.06,87.1802,86.77,86.83,281865
08/10/2018,86.33,86.4,85.86,86.12,422517
08/13/2018,86.11,86.31,85.62,85.69,454929
08/14/2018,86.03,86.43,85.9911,86.31,254978
08/15/2018,85.9,85.9,85.02,85.59,216142
08/16/2018,86.28,86.9,86.28,86.65,112854
08/17/2018,86.57,87.42,86.56,87.23,172333
08/20/2018,87.43,87.7129,87.4292,87.63,129447
08/21/2018,87.86,88.2833,87.78,88,180628
08/22/2018,87.9,88.0299,87.67,87.71,191041
08/23/2018,87.67,87.7316,87.29,87.41,145073
08/24/2018,87.65,87.83,87.515,87.75,226200
08/27/2018,88.04,88.668,88.04,88.55,191676
08/28/2018,88.86,88.86,88.56,88.72,407889
08/29/2018,88.91,89.1,88.49,88.94,134961
08/30/2018,88.75,88.97,88.3834,88.58,351517
08/31/2018,88.55,88.65,88.22,88.51,148462
09/04/2018,88.38,88.47,88,88.34,335144
09/05/2018,88.31,88.47,87.82,88.34,165886
09/06/2018,88.45,88.45,87.4289,87.64,1747587
09/07/2018,87.41,87.7425,87.14,87.31,241594
09/10/2018,87.54,87.68,87.25,87.29,141241
09/11/2018,87.18,87.57,86.77,87.43,171757
09/12/2018,87.42,87.7031,87.28,87.47,212531
09/13/2018,87.88,88.15,87.88,88.04,250909
09/14/2018,88.01,88.32,87.9099,88.2,333865
09/17/2018,88.22,88.2648,87.75,87.83,96959
09/18/2018,88.02,88.5377,87.87,88.3,872839
09/19/2018,88.37,88.815,88.32,88.55,356772
09/20/2018,88.98,89.5,88.98,89.31,608425
09/21/2018,89.52,89.71,89.2,89.23,1322292
09/24/2018,89.04,89.2064,88.66,88.79,409289
09/25/2018,89.03,89.03,88.35,88.38,189471
09/26/2018,88.13,88.34,87.47,87.57,200209
09/27/2018,87.75,88.23,87.6513,87.77,155096
09/28/2018,87.68,87.99,87.51,87.85,195395
10/01/2018,88.4,88.66,87.94,88.14,509284
10/02/2018,88.02,88.56,88.02,88.24,190640
10/03/2018,88.67,89.18,88.64,88.78,190213
10/04/2018,88.71,88.73,87.72,88.21,267915
10/05/2018,88.31,88.39,87.05,87.55,205508
10/08/2018,87.35,87.86,87,87.71,196572
10/09/2018,87.61,87.6815,87.01,87.25,231480
10/10/2018,87.17,87.17,84.81,84.95,1628328
10/11/2018,84.49,85.15,82.55,82.98,1721621
10/12/2018,84.37,84.37,82.86,83.89,562973
10/15/2018,83.84,84.1648,83.44,83.44,336393
10/16/2018,84.03,85.15,83.74,85.025,722055
10/17/2018,84.91,85.35,84.1408,84.9,362925
10/18/2018,84.57,84.83,83.2962,83.64,296282
10/19/2018,83.82,84.35,83.36,83.57,286577
10/22/2018,83.8,83.9752,83.1065,83.24,315611
10/23/2018,81.95,83.2486,81.14,82.88,614514
10/24/2018,82.82,82.85,79.89,79.96,557140
10/25/2018,80.6,82.16,80.42,81.62,717954
10/26/2018,80.53,81.505,79.57,80.56,701153
10/29/2018,81.55,82.26,79.43,80.61,721953
10/30/2018,80.45,81.97,80.45,81.89,626679
10/31/2018,82.85,83.44,82.55,82.66,410104
11/01/2018,82.95,83.92,82.72,83.86,809056
11/02/2018,83.92,84.1,82.3,82.9,580538
11/05/2018,82.97,83.69,82.73,83.5,513050
11/06/2018,83.55,84,83.4663,83.97,288224
11/07/2018,84.69,85.5,84.2661,85.45,465759
11/08/2018,85.09,85.51,84.87,85.2,470901
11/09/2018,84.6,84.7,83.68,84.11,299539
11/12/2018,83.77,83.77,82.32,82.47,1375369
11/13/2018,82.6,83.32,82.045,82.25,421604
11/14/2018,82.94,83.0367,80.77,81.28,842083
11/15/2018,80.93,82.13,80.24,81.93,585468
11/16/2018,81.61,82.43,81.54,82.09,291926
11/19/2018,81.83,81.95,80.8,81.1,547363
11/20/2018,79.82,80.1,78.81,79.14,518126
11/21/2018,79.61,80.16,79.5,79.55,345558
11/23/2018,79,79.455,78.89,79,172351
11/26/2018,79.63,80.31,79.62,80.26,421076
11/27/2018,79.91,80.42,79.75,80.42,452313
11/28/2018,80.7,82.11,80.1601,82.11,474812
11/29/2018,81.93,82.1699,81.3601,81.68,351186
11/30/2018,81.65,82.32,81.53,82.17,511315
12/03/2018,83.58,83.5998,82.6,83.17,354527
12/04/2018,82.83,83.01,80.04,80.15,424973
12/06/2018,78.75,79.795,77.73,79.78,2001924
12/07/2018,79.74,79.8887,77.41,77.7,650239
12/10/2018,77.56,77.78,75.71,77.24,1278927
12/11/2018,78.24,78.58,76.62,77.06,865344
12/12/2018,77.97,78.68,77.57,77.65,1509320
12/13/2018,77.96,78.09,76.89,77.29,1613108
12/14/2018,76.55,77.44,76.2,76.43,507654
12/17/2018,75.53,76.19,74.05,74.49,2097004
12/18/2018,75.08,75.6732,74.04,74.42,1090215
12/19/2018,74.37,75.6,72.7,73.09,1995267
12/20/2018,72.77,73.33,71.06,71.54,2946600
12/21/2018,71.94,72.97,70.19,70.42,1393380
12/24/2018,69.9,70.1,68.6,68.64,1500395
12/26/2018,69.04,71.65,67.97,71.63,1700180
12/27/2018,70.63,72.2,69.59,72.2,1028325
12/28/2018,72.49,73.04,71.79,72.08,1329520
12/31/2018,72.49,72.61,71.64,72.57,1217375
01/02/2019,71.34,73.58,71.34,73.32,561590
01/03/2019,72.87,73.03,71.7133,71.93,451742
01/04/2019,73,74.6399,73,74.45,484963
01/07/2019,74.5,75.92,74.28,75.31,445596
01/08/2019,76,76.17,75.14,75.82,1685996
01/09/2019,76.22,76.66,75.77,76.32,448369
01/10/2019,75.7,76.58,75.56,76.56,489209
01/11/2019,76.3,77.32,76.2842,77.06,425963
01/14/2019,76.29,76.87,76.2126,76.6,853812
01/15/2019,76.71,77.07,76.35,76.86,2339303
01/16/2019,77.06,77.44,76.92,77.06,278407
01/17/2019,76.68,77.92,76.68,77.66,476479
01/18/2019,78.17,79,77.97,78.85,571435
01/22/2019,78.25,78.27,77.19,77.61,1331503
01/23/2019,77.88,78.18,76.825,77.54,346273
01/24/2019,77.6,78.35,77.6,78.11,304691
01/25/2019,78.55,79.07,78.46,78.89,288248
01/28/2019,78.08,78.53,77.86,78.51,603693
01/29/2019,78.59,78.72,78.266,78.52,182056
01/30/2019,78.8,79.44,78.12,79.16,760324
01/31/2019,79,79.77,78.84,79.71,4174050
02/01/2019,79.78,80.18,79.55,79.98,416375
02/04/2019,79.92,80.2,79.46,80.2,297731
02/05/2019,80.2,80.49,79.92,80.28,246295
02/06/2019,80.26,80.72,80.26,80.53,338383
02/07/2019,80.01,80.01,78.73,79.4,887491
02/08/2019,78.94,79.11,78.13,79.1,517218
02/11/2019,79.3,79.32,78.98,79.22,326783
02/12/2019,79.69,80.49,79.64,80.28,922898
02/13/2019,80.52,81,80.48,80.77,460047
02/14/2019,80.375,80.96,80.16,80.58,407018
02/15/2019,81,81.63,81,81.58,230066
02/19/2019,81.35,82.1,81.35,81.9,195003
02/20/2019,81.79,82.34,81.76,82.08,176927
02/21/2019,81.92,82.01,81.33,81.59,363011
02/22/2019,81.84,82.105,81.68,82.01,210187
02/25/2019,82.605,82.81,82.2,82.24,454672
02/26/2019,82.05,82.48,82.05,82.1,250986
02/27/2019,81.94,82.05,81.47,81.72,577438
02/28/2019,81.47,81.47,81.13,81.22,399933
03/01/2019,81.74,82.09,81.17,81.5,361161
03/04/2019,81.75,81.78,80.23,80.93,398545
03/05/2019,80.9,80.9,80.3,80.57,253005
03/06/2019,80.44,80.44,79.49,79.59,382444
03/07/2019,79.35,79.35,78.58,78.9,850741
03/08/2019,78.17,78.85,78.07,78.82,314694
03/11/2019,79.01,80.02,79.01,79.95,455737
03/12/2019,80.02,80.45,80.01,80.15,1211453
03/13/2019,80.4,80.88,80.39,80.61,338904
03/14/2019,80.63,80.74,80.28,80.38,253092
03/15/2019,80.56,81.02,80.56,80.86,1847624
03/18/2019,80.9,81.41,80.9,81.25,561508
03/19/2019,81.63,81.98,81.05,81.31,525328
03/20/2019,80.56,80.56,79.57,79.73,552159
03/21/2019,79.56,81.1,79.48,80.88,450619
03/22/2019,80.44,80.46,78.95,79.06,722462
03/25/2019,78.93,79.259,78.32,78.7,586218
03/26/2019,79.11,79.67,78.86,79.39,293404
03/27/2019,79.35,79.61,78.63,78.99,612786
03/28/2019,79.14,79.46,78.695,79.16,348467
03/29/2019,79.735,79.95,79.5,79.86,370058
04/01/2019,80.56,81.29,80.5335,81.23,298690
04/02/2019,81.04,81.18,80.75,80.88,245142
04/03/2019,81.4,81.72,81.115,81.39,467654
04/04/2019,81.32,81.9,81.25,81.86,780922
04/05/2019,82,82.3322,81.89,82.31,534326
04/08/2019,82.13,82.37,81.99,82.37,1638904
04/09/2019,82.08,82.08,81.3499,81.53,446943
04/10/2019,81.65,82.08,81.51,82.03,394321
04/11/2019,82.14,82.45,81.9,82.08,434434
04/12/2019,82.52,82.76,82.07,82.38,694328
04/15/2019,82.39,82.54,81.93,82.17,449707
04/16/2019,82.435,82.74,82.24,82.74,508841
04/17/2019,83.27,83.34,82.63,82.78,1231091
04/18/2019,82.9,83.01,82.54,82.93,1813469
04/22/2019,82.735,82.85,82.57,82.67,589676
04/23/2019,82.8,83.35,82.68,83.24,272989
04/24/2019,83.06,83.12,82.64,82.81,426606
04/25/2019,82.61,82.61,81.82,82.07,861982
04/26/2019,81.7,82.17,81.48,82.13,1736960
04/29/2019,82.21,82.7,82.21,82.39,1774622
04/30/2019,82.47,82.72,81.9599,82.59,1358761
05/01/2019,82.82,83,82.12,82.14,534042
05/02/2019,82.03,82.56,81.53,81.99,1285862
05/03/2019,82.44,82.9,82.32,82.83,309489
05/06/2019,81.34,82.6,81.33,82.46,607680
05/07/2019,81.9,81.9013,80.6,81.15,809687
05/08/2019,81,81.4792,80.7,80.73,593402
05/09/2019,80.01,80.51,79.32,80.29,321559
05/10/2019,80.04,80.7798,78.96,80.52,558951
05/13/2019,78.97,79.11,77.96,78.28,722532
05/14/2019,78.63,79.7,78.63,79.23,1126235
05/15/2019,78.7,79.71,78.56,79.52,1523390
05/16/2019,79.54,80.33,79.54,79.79,620916
05/17/2019,79.13,80.1,79.06,79.18,370608
05/20/2019,78.63,79.22,78.44,78.66,642379
05/21/2019,79.14,79.66,79.09,79.54,749571
05/22/2019,79.05,79.18,78.51,78.64,176581
05/23/2019,77.97,77.97,77.15,77.67,687858
05/24/2019,78.02,78.24,77.63,77.85,325207
05/28/2019,77.94,77.99,76.8,76.8,610700
05/29/2019,76.29,76.66,75.83,76.37,572904
05/30/2019,76.52,76.88,75.89,76.2,376639
05/31/2019,75.29,75.3,74.62,74.66,298225
06/03/2019,74.76,75.76,74.76,75.34,1004580
06/04/2019,76.08,77.59,76.08,77.54,361717
06/05/2019,77.93,78,76.84,77.46,1602002
06/06/2019,77.51,78.08,77.27,77.83,639500
06/07/2019,78.07,78.6,77.99,78.31,501095
06/10/2019,78.77,79.44,78.76,78.89,316968
06/11/2019,79.56,79.62,78.94,79.02,130912
06/12/2019,78.87,78.99,78.48,78.52,171179
06/13/2019,78.82,79.28,78.74,79.2,211381
06/14/2019,78.96,78.96,78.52,78.77,105723
06/17/2019,78.25,78.382,77.87,78.06,174497
06/18/2019,78.48,79.64,78.43,79.19,201905
06/19/2019,79.28,79.55,79.15,79.33,190764
06/20/2019,80.02,80.12,79.2,79.79,145819
06/21/2019,79.63,80.03,79.5,79.66,728488
06/24/2019,79.66,79.81,79.3,79.33,198928
06/25/2019,79.65,79.65,79.1,79.14,445847
06/26/2019,79.64,79.9499,79.64,79.67,176376
06/27/2019,79.85,80.39,79.85,80.31,136572
06/28/2019,80.725,81.24,80.62,81.19,1285655
07/01/2019,82.29,82.56,81.28,81.67,3215074
07/02/2019,81.53,81.62,81.08,81.49,379521
07/03/2019,81.63,81.99,81.63,81.97,139875
07/05/2019,81.64,82.07,81.42,82.01,155886
07/08/2019,81.58,81.88,81.39,81.59,176455
07/09/2019,81.3,81.55,80.91,81.51,392613
07/10/2019,81.86,82.26,81.6214,81.76,154668
07/11/2019,82.2,82.35,81.68,82.04,140025
07/12/2019,82.25,82.9873,82.25,82.92,144419
07/15/2019,83.02,83.06,82.61,82.9,219872
07/16/2019,82.82,82.96,82.56,82.7,146785
07/17/2019,82.69,82.69,81.96,81.96,133954
07/18/2019,81.85,82.61,81.73,82.44,187284
07/19/2019,82.66,82.92,82.35,82.37,285531
07/22/2019,82.51,82.75,82.2201,82.39,186340
07/23/2019,82.74,83.21,82.5099,83.18,255855
07/24/2019,83.07,84.23,83.06,84.19,204291
07/25/2019,84.01,84.04,83.42,83.62,141575
07/26/2019,83.85,83.99,83.49,83.86,173832
07/29/2019,83.75,83.94,83.54,83.78,522855
07/30/2019,83.25,83.62,83,83.53,487944
07/31/2019,83.37,83.47,81.86,82.49,237810
08/01/2019,82.63,83.4243,81.03,81.36,573835
08/02/2019,81.01,81.01,80.21,80.57,1307780
08/05/2019,79.27,79.28,77.66,78.3,594058
08/06/2019,78.91,79.08,77.97,79.05,1254174
08/07/2019,78.16,79.14,77.51,78.95,928011
08/08/2019,79.24,80.2,79.152,80.15,656851
08/09/2019,79.76,79.76,78.65,79.05,214320
08/12/2019,78.57,78.57,77.71,78.02,152192
08/13/2019,77.86,79.89,77.73,79.11,469308
08/14/2019,77.81,77.81,76.36,76.38,363324
08/15/2019,76.7,76.7,75.62,76.17,407786
08/16/2019,76.62,77.67,76.62,77.53,303662
08/19/2019,78.62,78.82,78.4144,78.58,165141
08/20/2019,78.39,78.49,77.72,77.75,300861
08/21/2019,78.51,78.69,78.41,78.54,151584
08/22/2019,78.77,79.06,78.2745,78.67,160825
08/23/2019,78.13,78.58,76.13,76.44,417400
08/26/2019,77.16,77.339,76.72,77.07,283633
08/27/2019,77.4,77.44,76.19,76.26,240373
08/28/2019,76.11,77.2,75.93,77.13,381113
08/29/2019,77.85,78.565,77.85,78.34,341427
08/30/2019,78.75,79.155,78.54,78.76,226514
09/03/2019,78.32,78.42,77.6,78.35,405679
09/04/2019,78.99,79.6,78.99,79.54,312173
09/05/2019,80.41,81.5397,80.41,81.11,223182
09/06/2019,81.2,81.55,81.07,81.38,127472
09/09/2019,81.99,82.94,81.99,82.83,728662
09/10/2019,82.74,84,82.73,84,1142799
09/11/2019,84.21,84.8625,83.56,84.82,938351
09/12/2019,84.81,84.99,84.01,84.59,912626
09/13/2019,84.73,85.215,84.61,84.65,540127
09/16/2019,84.03,84.39,83.93,84.23,397721
09/17/2019,83.98,84.01,83.45,84,265190
09/18/2019,83.7,83.7,83.01,83.61,309878
09/19/2019,83.94,84.02,83.39,83.48,219554
09/20/2019,83.76,84.0386,83.2,83.29,281741
09/23/2019,83,83.47,82.85,83.23,160303
09/24/2019,82.88,83.04,81.4706,81.73,425541
09/25/2019,81.66,82.6,81.49,82.44,348242
09/26/2019,82.47,82.61,81.63,82.03,337838
09/27/2019,82.1,82.3,81.24,81.66,706580
09/30/2019,81.84,82.2838,81.73,82.04,200719
10/01/2019,82.34,82.59,80.5,80.65,597074
10/02/2019,80.13,80.13,78.69,78.98,343100
10/03/2019,78.86,79.41,77.83,79.41,572876
10/04/2019,79.58,80.3,79.39,80.24,1699815
10/07/2019,80.04,80.64,79.91,79.955,230069
10/08/2019,79.35,79.3634,78.53,78.54,471227
10/09/2019,79.11,79.57,79.0192,79.25,150221
10/10/2019,79.265,80.43,79.18,80.06,349446
10/11/2019,80.98,82.06,80.98,81.39,378508
10/14/2019,81.13,81.38,81,81.32,330110
10/15/2019,81.44,82.75,81.39,82.44,147096
10/16/2019,82.34,82.71,82.12,82.14,109847
10/17/2019,82.39,82.5,81.86,82.19,181738
10/18/2019,82.03,82.358,81.7462,82.14,554977
10/21/2019,82.55,83,82.55,82.81,171188
10/22/2019,82.97,83.69,82.73,83.31,474519
10/23/2019,82.98,83.35,82.6819,83.35,343785
10/24/2019,83.7,83.702,82.8,83.13,384704
10/25/2019,83.34,84.44,83.34,84.35,214550
10/28/2019,84.98,85.37,84.98,85.18,927545
10/29/2019,85.08,85.5,85.08,85.15,1308932
10/30/2019,85.16,85.16,84.42,84.89,526097
10/31/2019,84.66,84.66,83.6,84.37,216941
11/01/2019,84.68,85.75,84.68,85.75,365844
11/04/2019,86.45,86.93,86.33,86.9,368460
11/05/2019,86.98,87.5572,86.98,87.17,1285771
11/06/2019,87.3,87.3,86.71,87.06,1122328
11/07/2019,87.73,88.03,87.4,87.53,341117
11/08/2019,87.39,87.78,86.895,87.78,1242470
11/11/2019,87.51,87.65,87.23,87.58,261968
11/12/2019,87.77,88.15,87.41,87.63,387793
11/13/2019,87.265,87.29,86.905,87.11,327569
11/14/2019,86.97,87.27,86.8,87.12,361444
11/15/2019,87.69,87.99,87.54,87.98,344828
11/18/2019,87.83,87.98,87.51,87.96,180848
11/19/2019,88.02,88.02,87.16,87.29,325339
11/20/2019,86.91,86.99,86.02,86.64,239606
11/21/2019,86.58,86.84,86.33,86.7,379394
11/22/2019,87.04,87.32,86.83,87.12,185330
11/25/2019,87.49,88.01,87.37,87.98,351351
11/26/2019,87.99,87.99,87.39,87.65,646263
11/27/2019,87.88,88,87.67,87.98,279335
11/29/2019,87.71,87.85,87.43,87.49,112306
12/02/2019,87.76,87.76,86.9,86.94,519101
12/03/2019,86,86.0208,85.19,85.89,557394
12/04/2019,86.39,86.86,86.24,86.51,992182
12/05/2019,86.87,86.9,86.34,86.71,409479
12/06/2019,87.35,87.78,87.35,87.57,420256
12/09/2019,87.33,87.68,87.27,87.28,204828
12/10/2019,87.25,87.49,86.95,87.2,379201
12/11/2019,87.31,87.62,87.27,87.5,464126
12/12/2019,87.57,88.98,87.46,88.84,616359
12/13/2019,88.79,89.36,88.22,88.34,1079153
12/16/2019,88.52,89.0163,88.52,88.57,925477
12/17/2019,88.65,88.75,88.54,88.59,959937
12/18/2019,88.6,88.8517,88.525,88.74,207538
12/19/2019,89.05,89.16,88.82,89.05,258473
12/20/2019,89.5,89.88,89.43,89.8,264782
12/23/2019,90,90.03,89.84,89.88,244588
12/24/2019,89.95,90.04,89.75,89.86,63269
12/26/2019,89.99,90.16,89.91,90.105,94874
12/27/2019,90.29,90.46,89.805,89.92,289607
12/30/2019,89.9,89.985,89.3264,89.42,225192
12/31/2019,89.2,89.82,89.14,89.73,345252
01/02/2020,90.26,90.41,89.79,90.31,742916
01/03/2020,89.38,89.65,89.21,89.34,275989
01/06/2020,88.63,89.205,88.63,89.2,400326
01/07/2020,89.24,89.47,88.94,89.33,341824
01/08/2020,89.3,89.9,89.02,89.53,319291
01/09/2020,89.87,89.87,89.34,89.69,652355
01/10/2020,89.79,89.89,89.19,89.31,179799
01/13/2020,89.5,89.6,89.15,89.59,292624
01/14/2020,89.68,90.26,89.6467,89.91,398344
01/15/2020,89.63,90.04,89.32,89.56,762669
01/16/2020,89.99,90.32,89.98,90.29,447674
01/17/2020,90.58,90.58,90.18,90.37,515368
01/21/2020,90.1,90.32,89.81,89.94,604969
01/22/2020,90.33,90.72,90.27,90.42,375873
01/23/2020,90.18,90.61,89.61,90.48,332611
01/24/2020,90.98,90.98,89.3276,89.87,284533
01/27/2020,88.18,88.48,87.87,88.01,319220
01/28/2020,88.42,89.26,88.24,88.9,243648
01/29/2020,89.14,89.17,87.95,87.95,277803
01/30/2020,87.21,88.01,86.6837,88,565142
01/31/2020,87.67,87.67,86.01,86.34,972446
02/03/2020,86.79,87.61,86.7,86.74,509641
02/04/2020,88.04,88.59,88.04,88.3,353279
02/05/2020,89.07,90.31,89.07,90.19,513716
02/06/2020,90.59,90.85,90.23,90.3,672921
02/07/2020,90.05,90.05,89.51,89.58,184412
02/10/2020,89.44,89.92,89.31,89.92,393347
02/11/2020,90.46,90.9,90.37,90.63,783617
02/12/2020,91.31,91.855,91.26,91.41,287996
02/13/2020,90.97,91.31,90.72,91.04,965694
02/14/2020,91.115,91.12,90.11,90.42,677054
02/18/2020,90.105,90.16,89.38,89.87,350706
02/19/2020,90.24,90.5,90.09,90.35,567201
02/20/2020,90.14,90.445,89.36,90.19,387857
02/21/2020,89.89,89.89,89.03,89.28,408658
